1632268800000,37.49000000,43.34000000,36.61000000,43.04000000,68985.45000000,1632355199999,2803354.65570000,6709,42454.51000000,1724287.25870000,0
1632355200000,42.97000000,44.30000000,41.75000000,43.94000000,55637.01000000,1632441599999,2398527.97930000,4514,27682.60000000,1194037.37600000,0
1632441600000,43.98000000,44.15000000,37.70000000,39.81000000,44244.15000000,1632527999999,1782019.53630000,5509,21325.73000000,860027.32090000,0
1632528000000,39.84000000,40.50000000,38.14000000,39.03000000,21211.30000000,1632614399999,832275.85070000,2644,11247.51000000,441581.10460000,0
1632614400000,39.01000000,39.81000000,35.86000000,38.72000000,41263.00200000,1632700799999,1574010.42350000,4381,18259.41000000,698716.36330000,0
1632700800000,38.67000000,39.97000000,37.43000000,37.45000000,26694.29000000,1632787199999,1039845.04620000,2597,13065.67000000,509464.50410000,0
1632787200000,37.44000000,38.11000000,35.75000000,35.99000000,39198.78000000,1632873599999,1454460.64800000,2753,18589.95000000,689543.93940000,0
1632873600000,35.92000000,39.08000000,35.60000000,37.12000000,37912.03000000,1632959999999,1422511.30826000,3239,19043.37000000,717573.10260000,0
1632960000000,37.10000000,39.33000000,36.90000000,39.24000000,30669.04000000,1633046399999,1179303.82340000,2657,17909.29000000,689546.50900000,0
1633046400000,39.25000000,42.47000000,38.89000000,42.37000000,44032.43000000,1633132799999,1810585.67390000,4116,22309.61000000,916559.01260000,0
1633132800000,42.39000000,43.78000000,41.61000000,42.48000000,43202.45000000,1633219199999,1841942.21410000,3745,22776.31000000,972153.53090000,0
1633219200000,42.33000000,46.03000000,41.36000000,44.43000000,66672.82000000,1633305599999,2944385.19360000,6654,35037.75000000,1546720.60090000,0
1633305600000,44.47000000,45.00000000,41.46000000,43.04000000,37179.00000000,1633391999999,1601105.50640000,3753,16195.44000000,698008.17930000,0
1633392000000,43.10000000,48.00000000,42.82000000,46.82000000,99075.24000000,1633478399999,4555667.54350000,10588,53772.62000000,2468334.76860000,0
1633478400000,46.88000000,48.16000000,43.60000000,46.36000000,71857.70000000,1633564799999,3331486.78380000,8081,34618.28000000,1604314.17120000,0
1633564800000,46.31000000,47.42000000,44.93000000,46.07000000,48698.03000000,1633651199999,2244974.15070000,5121,23169.77000000,1069428.33280000,0
1633651200000,46.09000000,48.08000000,45.42000000,46.78000000,37580.95000000,1633737599999,1760332.07260000,4560,20212.94000000,946448.94420000,0
1633737600000,46.84000000,49.90000000,46.26000000,48.75000000,59953.05000000,1633823999999,2903527.93420000,6756,30942.07000000,1497290.49440000,0
